"strain" "primers" "time" "mean" "sd" "experiment_ID"
"5967" "oRG52_oRG53" 0 0 0 14
"5967" "oRG52_oRG53" 1 0.0507670669115179 0.0266923766084112 14
"5967" "oRG52_oRG53" 2 0.070996700801354 0.00510320936791831 14
"5967" "oRG52_oRG53" 4 0.179428653255897 0.0147391651848671 14
"4518-13B" "oRG50_oRG51" 0 0 0 14
"4518-13B" "oRG50_oRG51" 1 1.00496394031978 0.139464829209775 14
"4518-13B" "oRG50_oRG51" 2 0.959746087755463 0.0761381148046881 14
"4518-13B" "oRG50_oRG51" 4 0.992453538902531 0.0330323639495512 14
"4518-13B" "oRG52_oRG53" 0 0 0 14
"4518-13B" "oRG52_oRG53" 1 0.0857029972956098 0.0174761396658383 14
"4518-13B" "oRG52_oRG53" 2 0.255239083724853 0.0211257695181597 14
"4518-13B" "oRG52_oRG53" 4 0.40631418116719 0.0437067070348541 14
"5416" "oRG800_oRG801" 0 0 0 14
"5416" "oRG800_oRG801" 1 0.0413488062319546 0.00413473076010069 14
"5416" "oRG800_oRG801" 2 0.484260519145854 0.0246963273126303 14
"5416" "oRG800_oRG801" 4 0.783883638335007 0.0634285721551434 14
"5416" "oRG800_oRG801" 6 0.881341850845554 0.0496999546065482 14
"5416" "oRG235_oRG236" 0 0 0 14
"5416" "oRG235_oRG236" 1 0.0137589648320283 0.000971681754682825 14
"5416" "oRG235_oRG236" 2 0.0329837142015079 0.00504203807878875 14
"5416" "oRG235_oRG236" 4 0.269200691022398 0.0133325636961407 14
"5416" "oRG235_oRG236" 6 0.525205057464863 0.0174891441871024 14
"5417" "oRG800_oRG801" 0 0 0 14
"5417" "oRG800_oRG801" 1 0.0194344165978875 0.00120413143325848 14
"5417" "oRG800_oRG801" 2 0.0365417106882771 0.00205980733839606 14
"5417" "oRG800_oRG801" 4 0.241647884260318 0.0289406681067637 14
"5417" "oRG800_oRG801" 6 0.43438264628607 0.0286255416429521 14
"5417" "oRG235_oRG236" 0 0 0 14
"5417" "oRG235_oRG236" 1 0.0150548241904688 0.00114836942944529 14
"5417" "oRG235_oRG236" 2 0.0123864923900568 0.00128704689698668 14
"5417" "oRG235_oRG236" 4 0.0298618823803082 0.00449759506008288 14
"5417" "oRG235_oRG236" 6 0.0665657365384185 0.00599548867776161 14
"5964" "oRG800_oRG801" 0 0 0 14
"5964" "oRG800_oRG801" 1 0.053702416575804 0.00854656431201876 14
"5964" "oRG800_oRG801" 2 0.458229929810224 0.0527338279582229 14
"5964" "oRG800_oRG801" 4 0.791682647985377 0.0865708700107446 14
"5964" "oRG800_oRG801" 6 0.884955724654633 0.0298947801785089 14
"5964" "oRG235_oRG236" 0 0 0 14
"5964" "oRG235_oRG236" 1 0.0249427046040475 0.00443729395606153 14
"5964" "oRG235_oRG236" 2 0.0349818412285591 0.00758900132978931 14
"5964" "oRG235_oRG236" 4 0.239211363636047 0.0376407701259219 14
"5964" "oRG235_oRG236" 6 0.486496064302127 0.0528685728300336 14
"5966" "oRG800_oRG801" 0 0 0 14
"5966" "oRG800_oRG801" 1 0.0240578728986051 0.00648416460390679 14
"5966" "oRG800_oRG801" 2 0.0277656294342324 0.00346927392223542 14
"5966" "oRG800_oRG801" 4 0.168883389762255 0.0146347340160104 14
"5966" "oRG800_oRG801" 6 0.426230764930562 0.0557839452251945 14
"5966" "oRG235_oRG236" 0 0 0 14
"5966" "oRG235_oRG236" 1 0.0133081412105147 0.00241734696496908 14
"5966" "oRG235_oRG236" 2 0.0121530098434777 0.00268833051192639 14
"5966" "oRG235_oRG236" 4 0.0239655969021679 0.00365333336490563 14
"5966" "oRG235_oRG236" 6 0.0671075952481474 0.0127655585922548 14
"5415" "oRG50_oRG51" 0 0 0 15
"5415" "oRG50_oRG51" 1 0.574407863137646 0.100683887966787 15
"5415" "oRG50_oRG51" 2 0.79236413702124 0.0539914378997666 15
"5415" "oRG50_oRG51" 4 0.991163856616572 0.0575776568489627 15
"5415" "oRG52_oRG53" 0 0 0 15
"5415" "oRG52_oRG53" 1 0.078881192560923 0.0149189560136647 15
"5415" "oRG52_oRG53" 2 0.0780910697291701 0.0102631590048192 15
"5415" "oRG52_oRG53" 4 0.124161509414567 0.0167513798512326 15
"5953" "oRG50_oRG51" 0 0 0 15
"5953" "oRG50_oRG51" 1 0.851520821756807 0.159774339685599 15
"5953" "oRG50_oRG51" 2 0.995260603325374 0.0898446525317671 15
"5953" "oRG50_oRG51" 4 0.915016286666132 0.0634770115967161 15
"5953" "oRG52_oRG53" 0 0 0 15
"5953" "oRG52_oRG53" 1 0.188486254984439 0.037829483519826 15
"5953" "oRG52_oRG53" 2 0.187143537726483 0.0233498792750895 15
"5953" "oRG52_oRG53" 4 0.297485303842357 0.0319409203224316 15
"5965" "oRG50_oRG51" 0 0 0 15
"5965" "oRG50_oRG51" 1 0.881552056583426 0.0800451327426125 15
"5965" "oRG50_oRG51" 2 0.983749200647585 0.037014898425188 15
"5965" "oRG50_oRG51" 4 0.932480254067507 0.0638090671365082 15
"5965" "oRG52_oRG53" 0 0 0 15
"5965" "oRG52_oRG53" 1 0.0904163148838208 0.0123986963018529 15
"5965" "oRG52_oRG53" 2 0.15084112981118 0.0162387735259714 15
"5965" "oRG52_oRG53" 4 0.294064938098276 0.0400061477516306 15
"5967" "oRG50_oRG51" 0 0 0 15
"5967" "oRG50_oRG51" 1 0.488781537289431 0.062489889222237 15
"5967" "oRG50_oRG51" 2 0.848831465452054 0.0565737742764708 15
"5967" "oRG50_oRG51" 4 0.897871541263663 0.0535699581102759 15
"5967" "oRG52_oRG53" 0 0 0 15
"5967" "oRG52_oRG53" 1 0.0661582848182285 0.0107554666677335 15
"5967" "oRG52_oRG53" 2 0.0803731739704386 0.00822204896267427 15
"5967" "oRG52_oRG53" 4 0.151778226911643 0.00824185606272561 15
"5415" "oRG50_oRG51" 0 0 0 16
"5415" "oRG50_oRG51" 1 0.680648881631266 0.112329070027008 16
"5415" "oRG50_oRG51" 2 0.860898557435121 0.0910051954848868 16
"5415" "oRG50_oRG51" 4 0.957575579354683 0.101268589589298 16
"5415" "oRG52_oRG53" 0 0 0 16
"5415" "oRG52_oRG53" 1 0.178815470828165 0.0260209306294216 16
"5415" "oRG52_oRG53" 2 0.110303074535399 0.0115495709602621 16
"5415" "oRG52_oRG53" 4 0.16437999408183 0.0123074605413342 16
"5953" "oRG50_oRG51" 0 0 0 16
"5953" "oRG50_oRG51" 1 0.80538614546483 0.165814290309993 16
"5953" "oRG50_oRG51" 2 0.87673758502731 0.0907453961164851 16
"5953" "oRG50_oRG51" 4 0.86322387348627 0.057653155639899 16
"5953" "oRG52_oRG53" 0 0 0 16
"5953" "oRG52_oRG53" 1 0.248433637136368 0.0558462635304693 16
"5953" "oRG52_oRG53" 2 0.205060475355088 0.0317467135527025 16
"5953" "oRG52_oRG53" 4 0.327856132111089 0.041314907826137 16
"5965" "oRG50_oRG51" 0 0 0 16
"5965" "oRG50_oRG51" 1 0.833115311947778 0.0966145660932336 16
"5965" "oRG50_oRG51" 2 1.04524012807516 0.0710018327318877 16
"5965" "oRG50_oRG51" 4 0.958214307368861 0.0702746842496879 16
"5965" "oRG52_oRG53" 0 0 0 16
"5965" "oRG52_oRG53" 1 0.105470909543202 0.0135343131949814 16
"5965" "oRG52_oRG53" 2 0.200094937139485 0.0239146819258161 16
"5965" "oRG52_oRG53" 4 0.294716180786964 0.0340731899113257 16
"5967" "oRG50_oRG51" 0 0 0 16
"5967" "oRG50_oRG51" 1 0.467969455211328 0.0587972554539913 16
"5967" "oRG50_oRG51" 2 0.812099502472968 0.0293097241153998 16
"5967" "oRG50_oRG51" 4 0.855245736627021 0.0551374563339857 16
"5967" "oRG52_oRG53" 0 0 0 16
"5967" "oRG52_oRG53" 1 0.0886636447590145 0.0102272710230422 16
"5967" "oRG52_oRG53" 2 0.0902839843282408 0.00851920976361949 16
"5967" "oRG52_oRG53" 4 0.212631203154272 0.00988351534188287 16
"5415" "oRG50_oRG51" 0 0 0 17
"5415" "oRG50_oRG51" 1 0.649446705554434 0.0983145251502552 17
"5415" "oRG50_oRG51" 2 0.774992745741206 0.0675269349111039 17
"5415" "oRG50_oRG51" 4 0.964776908866056 0.0787768329889724 17
"5415" "oRG52_oRG53" 0 0 0 17
"5415" "oRG52_oRG53" 1 0.157798205366879 0.0319794906560858 17
"5415" "oRG52_oRG53" 2 0.115111784537536 0.0153406648596042 17
"5415" "oRG52_oRG53" 4 0.159152032693336 0.0313374830889716 17
"5953" "oRG50_oRG51" 0 0 0 17
"5953" "oRG50_oRG51" 1 0.74488901809413 0.131430855184697 17
"5953" "oRG50_oRG51" 2 1.11935841953509 0.122655953060957 17
"5953" "oRG50_oRG51" 4 0.885931594859871 0.109749925998546 17
"5953" "oRG52_oRG53" 0 0 0 17
"5953" "oRG52_oRG53" 1 0.213291839909509 0.0543783952033119 17
"5953" "oRG52_oRG53" 2 0.230919915673634 0.0409034485559646 17
"5953" "oRG52_oRG53" 4 0.286905262371098 0.0563724543271068 17
"5965" "oRG50_oRG51" 0 0 0 17
"5965" "oRG50_oRG51" 1 0.909226306477041 0.0969176592279125 17
"5965" "oRG50_oRG51" 2 1.03375937172562 0.0657005416038498 17
"5965" "oRG50_oRG51" 4 1.03345844462033 0.0766121619418133 17
"5965" "oRG52_oRG53" 0 0 0 17
"5965" "oRG52_oRG53" 1 0.0945901773227783 0.0140079059398026 17
"5965" "oRG52_oRG53" 2 0.155817029006314 0.0186337014608219 17
"5965" "oRG52_oRG53" 4 0.274791036118761 0.0545315492438956 17
"5967" "oRG50_oRG51" 0 0 0 17
"5967" "oRG50_oRG51" 1 0.484566501114382 0.0334090755687481 17
"5967" "oRG50_oRG51" 2 0.856687528029841 0.0578286669105568 17
"5967" "oRG50_oRG51" 4 0.87648223221479 0.0494058579424753 17
"5967" "oRG52_oRG53" 0 0 0 17
"5967" "oRG52_oRG53" 1 0.0708530147519194 0.0110000452911642 17
"5967" "oRG52_oRG53" 2 0.099165942879251 0.0142054848667081 17
"5967" "oRG52_oRG53" 4 0.188312653705302 0.0226959602412376 17
"4518-13B" "oRG50_oRG51" 0 0 0 18
"4518-13B" "oRG50_oRG51" 1 0.881143226050899 0.0499130823884717 18
"4518-13B" "oRG50_oRG51" 2 0.990036165311087 0.0681273920330835 18
"4518-13B" "oRG50_oRG51" 4 0.946800203850616 0.0802991012544767 18
"4518-13B" "oRG52_oRG53" 0 0 0 18
"4518-13B" "oRG52_oRG53" 1 0.094719622560105 0.0114335363528575 18
"4518-13B" "oRG52_oRG53" 2 0.195079183051821 0.0117649063404931 18
"4518-13B" "oRG52_oRG53" 4 0.278314577003927 0.0418120618166075 18
"4994-89A" "oRG50_oRG51" 0 0 0 18
"4994-89A" "oRG50_oRG51" 1 0.833936249821069 0.0912433067899446 18
"4994-89A" "oRG50_oRG51" 2 0.939182046916992 0.0443838009839101 18
"4994-89A" "oRG50_oRG51" 4 0.905870301818172 0.0730058201632587 18
"4994-89A" "oRG52_oRG53" 0 0 0 18
"4994-89A" "oRG52_oRG53" 1 0.0804602566152152 0.00840903828227259 18
"4994-89A" "oRG52_oRG53" 2 0.116429525907244 0.0132282102113275 18
"4994-89A" "oRG52_oRG53" 4 0.198035684538534 0.0146018064494504 18
"5415" "oRG50_oRG51" 0 0 0 18
"5415" "oRG50_oRG51" 1 0.584686581704087 0.0339467852440756 18
"5415" "oRG50_oRG51" 2 0.848730659721301 0.0375980314947775 18
"5415" "oRG50_oRG51" 4 0.923331497895135 0.127884486226669 18
"5415" "oRG52_oRG53" 0 0 0 18
"5415" "oRG52_oRG53" 1 0.0464680344366027 0.00623821361114075 18
"5415" "oRG52_oRG53" 2 0.0629817717721609 0.00604428254631885 18
"5415" "oRG52_oRG53" 4 0.136824124635035 0.0204909985021101 18
"5922" "oRG50_oRG51" 0 0 0 18
"5922" "oRG50_oRG51" 1 0.577334828531695 0.198539133668782 18
"5922" "oRG50_oRG51" 2 0.721970811774365 0.116830436231838 18
"5922" "oRG50_oRG51" 4 0.89822777457 0.0894299766107032 18
"5922" "oRG52_oRG53" 0 0 0 18
"5922" "oRG52_oRG53" 1 0.245201982240893 0.0856154558694748 18
"5922" "oRG52_oRG53" 2 0.116662134768771 0.0224716323357308 18
"5922" "oRG52_oRG53" 4 0.0981304219976118 0.00861802127451087 18
"5983" "oRG50_oRG51" 0 0 0 18
"5983" "oRG50_oRG51" 1 1.05098757455971 0.190887047816673 18
"5983" "oRG50_oRG51" 2 1.07084611708408 0.08575094251269 18
"5983" "oRG50_oRG51" 4 1.0093988149775 0.0639742542041199 18
"5983" "oRG52_oRG53" 0 0 0 18
"5983" "oRG52_oRG53" 1 0.102873249137888 0.020427920576607 18
"5983" "oRG52_oRG53" 2 0.151185141836258 0.0186599630068251 18
"5983" "oRG52_oRG53" 4 0.270492939779623 0.0517218128522285 18
"5984" "oRG50_oRG51" 0 0 0 18
"5984" "oRG50_oRG51" 1 0.856344462968567 0.296306059075621 18
"5984" "oRG50_oRG51" 2 0.820470666376666 0.10626176768403 18
"5984" "oRG50_oRG51" 4 0.887425846248714 0.100644882178675 18
"5984" "oRG52_oRG53" 0 0 0 18
"5984" "oRG52_oRG53" 1 0.231955986323794 0.0841109336141161 18
"5984" "oRG52_oRG53" 2 0.174573770578195 0.0295587267693171 18
"5984" "oRG52_oRG53" 4 0.304152313478427 0.0289702801176663 18
"5985" "oRG50_oRG51" 0 0 0 18
"5985" "oRG50_oRG51" 1 0.746888375966695 0.0573566779754017 18
"5985" "oRG50_oRG51" 2 0.915496720541993 0.0282512242226085 18
"5985" "oRG50_oRG51" 4 0.919604898797697 0.0642418788310774 18
"5985" "oRG52_oRG53" 0 0 0 18
"5985" "oRG52_oRG53" 1 0.0897038486952788 0.0104490849859642 18
"5985" "oRG52_oRG53" 2 0.0997997555550775 0.00662341961714922 18
"5985" "oRG52_oRG53" 4 0.255740428998626 0.0224360828024837 18
"5986" "oRG50_oRG51" 0 0 0 18
"5986" "oRG50_oRG51" 1 0.946352711849223 0.070410219996861 18
"5986" "oRG50_oRG51" 2 0.983260797699785 0.0459676551797354 18
"5986" "oRG50_oRG51" 4 0.953655580245757 0.0834263735930743 18
"5986" "oRG52_oRG53" 0 0 0 18
"5986" "oRG52_oRG53" 1 0.0895062462008623 0.0185044119857551 18
"5986" "oRG52_oRG53" 2 0.137661396384553 0.017919476140726 18
"5986" "oRG52_oRG53" 4 0.263570250281389 0.0235114658814853 18
"5987" "oRG50_oRG51" 0 0 0 18
"5987" "oRG50_oRG51" 1 0.995509936739222 0.140733759834545 18
"5987" "oRG50_oRG51" 2 1.00899561171783 0.106599423851275 18
"5987" "oRG50_oRG51" 4 1.03186530777047 0.117602222210263 18
"5987" "oRG52_oRG53" 0 0 0 18
"5987" "oRG52_oRG53" 1 0.142259981124277 0.0241576266894141 18
"5987" "oRG52_oRG53" 2 0.192576107596391 0.0347440911281041 18
"5987" "oRG52_oRG53" 4 0.290603198929779 0.03931278720352 18
"4518-13B" "oRG50_oRG51" 0 0 0 19
"4518-13B" "oRG50_oRG51" 1 0.880814615002382 0.0267024886498645 19
"4518-13B" "oRG50_oRG51" 2 0.97071339120236 0.0574974550910479 19
"4518-13B" "oRG50_oRG51" 4 0.912590886797455 0.0560585300072171 19
"4518-13B" "oRG52_oRG53" 0 0 0 19
"4518-13B" "oRG52_oRG53" 1 0.0703061576466621 0.00712522641641994 19
"4518-13B" "oRG52_oRG53" 2 0.204626362735008 0.0293195079500978 19
"4518-13B" "oRG52_oRG53" 4 0.313691000150624 0.0358957523907246 19
"4994-89A" "oRG50_oRG51" 0 0 0 19
"4994-89A" "oRG50_oRG51" 1 0.894895038171661 0.0612486261079002 19
"4994-89A" "oRG50_oRG51" 2 0.911204042770093 0.0309626008426574 19
"4994-89A" "oRG50_oRG51" 4 0.951257099988627 0.090983158663894 19
"4994-89A" "oRG52_oRG53" 0 0 0 19
"4994-89A" "oRG52_oRG53" 1 0.0606943227551118 0.00799669100534285 19
"4994-89A" "oRG52_oRG53" 2 0.243195589582779 0.0414258797444019 19
"4994-89A" "oRG52_oRG53" 4 0.421437069055674 0.0409924090419796 19
"5415" "oRG50_oRG51" 0 0 0 19
"5415" "oRG50_oRG51" 1 0.545533786415566 0.123734898206132 19
"5415" "oRG50_oRG51" 2 0.75404536397847 0.0713032682278687 19
"5415" "oRG50_oRG51" 4 0.927228148500231 0.105740968225802 19
"5415" "oRG52_oRG53" 0 0 0 19
"5415" "oRG52_oRG53" 1 0.0979968754961588 0.0263820464307912 19
"5415" "oRG52_oRG53" 2 0.0698941957281117 0.00904432556926994 19
"5415" "oRG52_oRG53" 4 0.132288762465396 0.0200148962634187 19
"5922" "oRG50_oRG51" 0 0 0 19
"5922" "oRG50_oRG51" 1 0.601163719267597 0.339779751624936 19
"5922" "oRG50_oRG51" 2 0.825451082926659 0.189337383801146 19
"5922" "oRG50_oRG51" 4 0.874970225438928 0.10287282203638 19
"5922" "oRG52_oRG53" 0 0 0 19
"5922" "oRG52_oRG53" 1 0.250368765366677 0.144264852462734 19
"5922" "oRG52_oRG53" 2 0.111448382651621 0.0267066155510199 19
"5922" "oRG52_oRG53" 4 0.0993803654932997 0.00973052965183524 19
"5983" "oRG50_oRG51" 0 0 0 19
"5983" "oRG50_oRG51" 1 0.855750842629629 0.0903179536612102 19
"5983" "oRG50_oRG51" 2 0.940714944640753 0.0449771954388246 19
"5983" "oRG50_oRG51" 4 0.932143280991329 0.100378470664618 19
"5983" "oRG52_oRG53" 0 0 0 19
"5983" "oRG52_oRG53" 1 0.06324533824576 0.0096668154413595 19
"5983" "oRG52_oRG53" 2 0.145877663081899 0.0208926798346424 19
"5983" "oRG52_oRG53" 4 0.299763656725156 0.0299520236639553 19
"5984" "oRG50_oRG51" 0 0 0 19
"5984" "oRG50_oRG51" 1 0.727569484487009 0.110586002789383 19
"5984" "oRG50_oRG51" 2 0.842593496860322 0.0859132322403792 19
"5984" "oRG50_oRG51" 4 0.825271728735034 0.089446485628222 19
"5984" "oRG52_oRG53" 0 0 0 19
"5984" "oRG52_oRG53" 1 0.168635856254722 0.0310526438208249 19
"5984" "oRG52_oRG53" 2 0.16550464116914 0.0301729931162353 19
"5984" "oRG52_oRG53" 4 0.276205045285916 0.0303628941826471 19
"5985" "oRG50_oRG51" 0 0 0 19
"5985" "oRG50_oRG51" 1 0.687162732956834 0.0802629998383798 19
"5985" "oRG50_oRG51" 2 0.841691482037568 0.0303068572031248 19
"5985" "oRG50_oRG51" 4 0.878017360689857 0.0712714807384812 19
"5985" "oRG52_oRG53" 0 0 0 19
"5985" "oRG52_oRG53" 1 0.0592921845415906 0.00789214725177267 19
"5985" "oRG52_oRG53" 2 0.0820927402408485 0.00821095710393096 19
"5985" "oRG52_oRG53" 4 0.207559885370585 0.014070983171347 19
"5986" "oRG50_oRG51" 0 0 0 19
"5986" "oRG50_oRG51" 1 0.82898338201481 0.0851244356094627 19
"5986" "oRG50_oRG51" 2 0.92800059856248 0.0353317276669047 19
"5986" "oRG50_oRG51" 4 0.93694642754314 0.104142138486507 19
"5986" "oRG52_oRG53" 0 0 0 19
"5986" "oRG52_oRG53" 1 0.0871659947877856 0.0114941918852002 19
"5986" "oRG52_oRG53" 2 0.133867346403478 0.0281217774919829 19
"5986" "oRG52_oRG53" 4 0.253115178441022 0.0196752354081781 19
"5987" "oRG50_oRG51" 0 0 0 19
"5987" "oRG50_oRG51" 1 0.877177623813413 0.146266147754501 19
"5987" "oRG50_oRG51" 2 0.923537948592014 0.0880541273260674 19
"5987" "oRG50_oRG51" 4 1.00101877345932 0.0924891434731317 19
"5987" "oRG52_oRG53" 0 0 0 19
"5987" "oRG52_oRG53" 1 0.105923410762699 0.0254292452626038 19
"5987" "oRG52_oRG53" 2 0.185805279838685 0.024074779614403 19
"5987" "oRG52_oRG53" 4 0.323789030326726 0.0233128778509062 19
"4518-13B" "oRG50_oRG51" 0 0 0 20
"4518-13B" "oRG50_oRG51" 1 0.977086584953579 0.0795326212938188 20
"4518-13B" "oRG50_oRG51" 2 0.95666087560556 0.043120170248443 20
"4518-13B" "oRG50_oRG51" 4 0.935118390614175 0.054454042470798 20
"4518-13B" "oRG52_oRG53" 0 0 0 20
"4518-13B" "oRG52_oRG53" 1 0.0979420146191653 0.0251285404376555 20
"4518-13B" "oRG52_oRG53" 2 0.340447003404518 0.0382575810004087 20
"4518-13B" "oRG52_oRG53" 4 0.510030836081607 0.0725441753377289 20
"5415" "oRG50_oRG51" 0 0 0 20
"5415" "oRG50_oRG51" 1 0.530203376777892 0.0639028646579678 20
"5415" "oRG50_oRG51" 2 0.880411778133063 0.10252265291817 20
"5415" "oRG50_oRG51" 4 0.96776522058293 0.05193744371797 20
"5415" "oRG52_oRG53" 0 0 0 20
"5415" "oRG52_oRG53" 1 0.120204823830057 0.0214525135023646 20
"5415" "oRG52_oRG53" 2 0.105210529691722 0.0234359551952649 20
"5415" "oRG52_oRG53" 4 0.137102662572 0.0232375988789164 20
"5983" "oRG50_oRG51" 0 0 0 20
"5983" "oRG50_oRG51" 1 0.801081709927427 0.0896437902476907 20
"5983" "oRG50_oRG51" 2 0.970548068427139 0.0397831199568169 20
"5983" "oRG50_oRG51" 4 0.938060311051684 0.0794142245189147 20
"5983" "oRG52_oRG53" 0 0 0 20
"5983" "oRG52_oRG53" 1 0.0875237126654964 0.0245713051879354 20
"5983" "oRG52_oRG53" 2 0.253298300098276 0.0368872916726551 20
"5983" "oRG52_oRG53" 4 0.52108693493296 0.0593500325132238 20
"5984" "oRG50_oRG51" 0 0 0 20
"5984" "oRG50_oRG51" 1 0.670003323745393 0.154881069016129 20
"5984" "oRG50_oRG51" 2 0.768693625317862 0.102341494967751 20
"5984" "oRG50_oRG51" 4 0.790569265332372 0.0844208832344568 20
"5984" "oRG52_oRG53" 0 0 0 20
"5984" "oRG52_oRG53" 1 0.164420290974561 0.0390686237153655 20
"5984" "oRG52_oRG53" 2 0.146450980594391 0.024436915033314 20
"5984" "oRG52_oRG53" 4 0.329220270752163 0.0358041790428342 20
"5985" "oRG50_oRG51" 0 0 0 20
"5985" "oRG50_oRG51" 1 0.844491050997923 0.0866363647978012 20
"5985" "oRG50_oRG51" 2 0.887798787911528 0.0293416433460133 20
"5985" "oRG50_oRG51" 4 0.909899704227452 0.0641437174882569 20
"5985" "oRG52_oRG53" 0 0 0 20
"5985" "oRG52_oRG53" 1 0.0918098220966313 0.0134018165340206 20
"5985" "oRG52_oRG53" 2 0.102617461935083 0.0119024337873107 20
"5985" "oRG52_oRG53" 4 0.257101545182869 0.0238928238746702 20
"5986" "oRG50_oRG51" 0 0 0 20
"5986" "oRG50_oRG51" 1 0.977451612632395 0.0508831592872782 20
"5986" "oRG50_oRG51" 2 0.966882048339613 0.0461293192180194 20
"5986" "oRG50_oRG51" 4 1.04523705013964 0.110229430908131 20
"5986" "oRG52_oRG53" 0 0 0 20
"5986" "oRG52_oRG53" 1 0.162159810347639 0.0322774688006033 20
"5986" "oRG52_oRG53" 2 0.163564470267683 0.0169595835477744 20
"5986" "oRG52_oRG53" 4 0.260129398274535 0.0414061011645466 20
"5987" "oRG50_oRG51" 0 0 0 20
"5987" "oRG50_oRG51" 1 1.02882285906968 0.140572791539734 20
"5987" "oRG50_oRG51" 2 1.04968739100884 0.129898671463711 20
"5987" "oRG50_oRG51" 4 1.08387588872835 0.14031912647926 20
"5987" "oRG52_oRG53" 0 0 0 20
"5987" "oRG52_oRG53" 1 0.178285383539172 0.0261247104047788 20
"5987" "oRG52_oRG53" 2 0.208099619072625 0.0336906506344134 20
"5987" "oRG52_oRG53" 4 0.334208349411223 0.0286350622077722 20
"4518-13B" "oRG50_oRG51" 0 0 NA 21
"4518-13B" "oRG50_oRG51" 1 0.99240157559466 0.0703757671167577 21
"4518-13B" "oRG50_oRG51" 2 0.996441441212652 0.0685215925266173 21
"4518-13B" "oRG50_oRG51" 4 0.967079990871683 0.0410873378456308 21
"4518-13B" "oRG52_oRG53" 0 0 NA 21
"4518-13B" "oRG52_oRG53" 1 0.0551735231316274 0.0113548167413195 21
"4518-13B" "oRG52_oRG53" 2 0.204592111036312 0.0230688067684087 21
"4518-13B" "oRG52_oRG53" 4 0.378204740245448 0.0371107207331136 21
"4822-3C" "oRG50_oRG51" 0 0 NA 21
"4822-3C" "oRG50_oRG51" 1 0.962210956568159 0.0984495085936903 21
"4822-3C" "oRG50_oRG51" 2 1.03749351888206 0.106750950693603 21
"4822-3C" "oRG50_oRG51" 4 0.970896734469413 0.0789938660386691 21
"4822-3C" "oRG52_oRG53" 0 0 NA 21
"4822-3C" "oRG52_oRG53" 1 0.0653675458328724 0.00965570900328147 21
"4822-3C" "oRG52_oRG53" 2 0.247814716535094 0.0354302830246943 21
"4822-3C" "oRG52_oRG53" 4 0.553050081194805 0.0623461445416464 21
"4994-89A" "oRG50_oRG51" 0 0 NA 21
"4994-89A" "oRG50_oRG51" 1 0.872211882714497 0.0834793710666898 21
"4994-89A" "oRG50_oRG51" 2 0.963050139852597 0.113118632323712 21
"4994-89A" "oRG50_oRG51" 4 0.877036348752789 0.0400710655038801 21
"4994-89A" "oRG52_oRG53" 0 0 NA 21
"4994-89A" "oRG52_oRG53" 1 0.0422247323720165 0.00521525832994232 21
"4994-89A" "oRG52_oRG53" 2 0.128048481909446 0.0239927975426466 21
"4994-89A" "oRG52_oRG53" 4 0.281261256804484 0.0154728339425071 21
"4994-45D" "oRG50_oRG51" 0 0 NA 21
"4994-45D" "oRG50_oRG51" 1 0.951871992356946 0.0898767129398542 21
"4994-45D" "oRG50_oRG51" 2 1.00282874573694 0.111245761665497 21
"4994-45D" "oRG50_oRG51" 4 0.950891609636056 0.0609770959795763 21
"4994-45D" "oRG52_oRG53" 0 0 NA 21
"4994-45D" "oRG52_oRG53" 1 0.0486877973777137 0.00643158145754735 21
"4994-45D" "oRG52_oRG53" 2 0.165841192918628 0.0306678433461306 21
"4994-45D" "oRG52_oRG53" 4 0.337001616958109 0.031763755201941 21
"4518-13B" "oRG50_oRG51" 0 0 NA 22
"4518-13B" "oRG50_oRG51" 1 1.07176103569938 0.0879423534083193 22
"4518-13B" "oRG50_oRG51" 2 1.05439708071885 0.0460668840114368 22
"4518-13B" "oRG50_oRG51" 4 1.06394806279228 0.0464769912963754 22
"4518-13B" "oRG52_oRG53" 0 0 NA 22
"4518-13B" "oRG52_oRG53" 1 0.109676266038458 0.0171284798038948 22
"4518-13B" "oRG52_oRG53" 2 0.242481703201651 0.0233010617858083 22
"4518-13B" "oRG52_oRG53" 4 0.399679615571691 0.0454687980341586 22
"4822-3C" "oRG50_oRG51" 0 0 NA 22
"4822-3C" "oRG50_oRG51" 1 0.914597675755471 0.0478862407150739 22
"4822-3C" "oRG50_oRG51" 2 1.04135855917242 0.169338809196964 22
"4822-3C" "oRG50_oRG51" 4 0.978570525528589 0.0863496047613299 22
"4822-3C" "oRG52_oRG53" 0 0 NA 22
"4822-3C" "oRG52_oRG53" 1 0.052193846274571 0.0075155557294718 22
"4822-3C" "oRG52_oRG53" 2 0.217526672246751 0.0609455093657446 22
"4822-3C" "oRG52_oRG53" 4 0.465446394547111 0.0724371764035892 22
"4994-89A" "oRG50_oRG51" 0 0 NA 22
"4994-89A" "oRG50_oRG51" 1 0.872211882714497 0.0834793710666898 22
"4994-89A" "oRG50_oRG51" 2 0.963050139852597 0.113118632323712 22
"4994-89A" "oRG50_oRG51" 4 0.877036348752789 0.0400710655038801 22
"4994-89A" "oRG52_oRG53" 0 0 NA 22
"4994-89A" "oRG52_oRG53" 1 0.0422247323720165 0.00521525832994232 22
"4994-89A" "oRG52_oRG53" 2 0.128048481909446 0.0239927975426466 22
