"strain" "primers" "time" "mean" "sd" "experiment_ID"
"4741-8C" "oRG46_oRG47" 2 0.856003959755299 0.0152183321588552 7
"4741-8C" "oRG46_oRG47" 4 0.862371727436524 0.0219862509579106 7
"5495-30D" "oRG46_oRG47" 0 0 0.173656005931029 7
"5495-30D" "oRG46_oRG47" 1 0.947370308009156 0.00714380199251269 7
"5495-30D" "oRG46_oRG47" 2 0.971815932896521 0.00478229523804786 7
"5495-30D" "oRG46_oRG47" 4 0.967616859853225 0.00446663339305019 7
"5665-12B" "oRG46_oRG47" 0 0 0.0334440118147404 7
"5665-12B" "oRG46_oRG47" 1 0.921486772540318 0.00517071041910865 7
"5665-12B" "oRG46_oRG47" 2 0.946615227321972 0.00482900402697724 7
"5665-12B" "oRG46_oRG47" 4 0.944792850266837 0.00383932878058488 7
"5665-14A" "oRG46_oRG47" 0 0 0.077161456465505 7
"5665-14A" "oRG46_oRG47" 1 0.70433373000444 0.0366816843603186 7
"5665-14A" "oRG46_oRG47" 2 0.81085933566169 0.0284230249138476 7
"5665-14A" "oRG46_oRG47" 4 0.83520278683029 0.0204925274235669 7
"5495-30D" "oRG46_oRG47" 0 0 0.303309559870426 8
"5495-30D" "oRG46_oRG47" 1 0.937741226346027 0.0202411536964147 8
"5495-30D" "oRG46_oRG47" 2 0.950304373986632 0.0141662483377391 8
"5495-30D" "oRG46_oRG47" 4 0.936238547036671 0.0172699386023538 8
"5692-15B" "oRG46_oRG47" 0 0 0.0933574392624414 8
"5692-15B" "oRG46_oRG47" 1 0.92124702033755 0.00830120857350082 8
"5692-15B" "oRG46_oRG47" 2 0.940397969750303 0.00518158104767848 8
"5692-15B" "oRG46_oRG47" 4 0.925692975539088 0.010765692553518 8
"4518-13B" "oRG46_oRG47" 0 0 0.27552973344568 9
"4518-13B" "oRG46_oRG47" 1 0.955475214102687 0.00884172744020235 9
"4518-13B" "oRG46_oRG47" 2 0.960485202300532 0.00853217904793065 9
"4518-13B" "oRG46_oRG47" 4 0.946329833692149 0.0109537338121022 9
"5415" "oRG46_oRG47" 0 0 0.119937199399585 9
"5415" "oRG46_oRG47" 1 0.60777128979661 0.0424909003792591 9
"5415" "oRG46_oRG47" 2 0.8451144944783 0.0152031265018655 9
"5415" "oRG46_oRG47" 4 0.88826708046945 0.0100157138159254 9
"4741-8C" "oRG46_oRG47" 0 0 0.861386060928132 10
"4741-8C" "oRG46_oRG47" 1 0.786330739073829 0.131819464848215 10
"4741-8C" "oRG46_oRG47" 2 0.852278368129793 0.0919146502105611 10
"4741-8C" "oRG46_oRG47" 4 0.870970088102509 0.0788966165786763 10
"5665-14A" "oRG46_oRG47" 0 0 0.12978048355534 10
"5665-14A" "oRG46_oRG47" 1 0.759273890942243 0.0278397123900536 10
"5665-14A" "oRG46_oRG47" 2 0.824690532124639 0.021955683915121 10
"5665-14A" "oRG46_oRG47" 4 0.851136640446519 0.017947279174374 10
"5733" "oRG46_oRG47" 0 0 0.103567420740932 10
"5733" "oRG46_oRG47" 1 0.872486767984348 0.0150257885343302 10
"5733" "oRG46_oRG47" 2 0.901253637310908 0.0127416233691275 10
"5733" "oRG46_oRG47" 4 0.895535802601049 0.0112312362503725 10
"5734" "oRG46_oRG47" 0 0 0.108967354258331 10
"5734" "oRG46_oRG47" 1 0.791011183397617 0.0262684338813831 10
"5734" "oRG46_oRG47" 2 0.844617177752023 0.0167482036074893 10
"5734" "oRG46_oRG47" 4 0.858442216027574 0.0215018506182749 10
"4518-13B" "oRG46_oRG47" 0 0 0.531459795935959 11
"4518-13B" "oRG46_oRG47" 1 0.906735443492476 0.0374722631387923 11
"4518-13B" "oRG46_oRG47" 2 0.921091057628051 0.0316290747425064 11
"4518-13B" "oRG46_oRG47" 4 0.910804488276682 0.0346708129078576 11
"5415" "oRG46_oRG47" 0 0 0.117315865347204 11
"5415" "oRG46_oRG47" 1 0.502078891870423 0.0684061883902653 11
"5415" "oRG46_oRG47" 2 0.806749784028301 0.022855166877412 11
"5415" "oRG46_oRG47" 4 0.857515247245831 0.0162752207100387 11
"5495-30D" "oRG46_oRG47" 0 0 0.147346610946834 11
"5495-30D" "oRG46_oRG47" 1 0.925504234105405 0.00959696449878445 11
"5495-30D" "oRG46_oRG47" 2 0.951523541335642 0.00540475230038204 11
"5495-30D" "oRG46_oRG47" 4 0.947922527490143 0.00725345100918657 11
"5692-15B" "oRG46_oRG47" 0 0 0.0640029310304105 11
"5692-15B" "oRG46_oRG47" 1 0.890462806049738 0.0122159274789952 11
"5692-15B" "oRG46_oRG47" 2 0.931632558317095 0.00738859315960536 11
"5692-15B" "oRG46_oRG47" 4 0.922111776190553 0.00973880636644086 11
"4518-13B" "oRG46_oRG47" 0 0 0.220405554217718 12
"4518-13B" "oRG46_oRG47" 1 0.920922647678431 0.0136993058800947 12
"4518-13B" "oRG46_oRG47" 2 0.927061485393256 0.0125826198040088 12
"4518-13B" "oRG46_oRG47" 4 0.926715458042049 0.0117620081104337 12
"5415" "oRG46_oRG47" 0 0 0.167013700777374 12
"5415" "oRG46_oRG47" 1 0.466367356908457 0.069812697552457 12
"5415" "oRG46_oRG47" 2 0.732103205411885 0.0394473746849772 12
"5415" "oRG46_oRG47" 4 0.825726090312897 0.0235515447034371 12
"5495-30D" "oRG46_oRG47" 0 0 0.0655102861663608 12
"5495-30D" "oRG46_oRG47" 1 0.923217961955256 0.00513345417577538 12
"5495-30D" "oRG46_oRG47" 2 0.958736120170654 0.0035305344075653 12
"5495-30D" "oRG46_oRG47" 4 0.954201189794358 0.00657006657881988 12
"5692-15B" "oRG46_oRG47" 0 0 0.1059348804749 12
"5692-15B" "oRG46_oRG47" 1 0.904069122963802 0.00843950920261238 12
"5692-15B" "oRG46_oRG47" 2 0.940227425400266 0.0109085407867077 12
