"strain" "primers" "time" "mean" "sd" "experiment_ID"
"4518-13B" "oRG52_oRG53" 2 0.204626362735008 0.0293195079500978 29
"4518-13B" "oRG52_oRG53" 4 0.313691000150624 0.0358957523907246 29
"5415" "oRG50_oRG51" 0 0 0 29
"5415" "oRG50_oRG51" 1 0.545533786415566 0.123734898206132 29
"5415" "oRG50_oRG51" 2 0.75404536397847 0.0713032682278687 29
"5415" "oRG50_oRG51" 4 0.927228148500231 0.105740968225802 29
"5415" "oRG52_oRG53" 0 0 0 29
"5415" "oRG52_oRG53" 1 0.0979968754961588 0.0263820464307912 29
"5415" "oRG52_oRG53" 2 0.0698941957281117 0.00904432556926994 29
"5415" "oRG52_oRG53" 4 0.132288762465396 0.0200148962634187 29
"4518-13B" "oRG50_oRG51" 0 0 0 30
"4518-13B" "oRG50_oRG51" 1 0.977086584953579 0.0795326212938188 30
"4518-13B" "oRG50_oRG51" 2 0.95666087560556 0.043120170248443 30
"4518-13B" "oRG50_oRG51" 4 0.935118390614175 0.054454042470798 30
"4518-13B" "oRG52_oRG53" 0 0 0 30
"4518-13B" "oRG52_oRG53" 1 0.0979420146191653 0.0251285404376555 30
"4518-13B" "oRG52_oRG53" 2 0.340447003404518 0.0382575810004087 30
"4518-13B" "oRG52_oRG53" 4 0.510030836081607 0.0725441753377289 30
"5415" "oRG50_oRG51" 0 0 0 30
"5415" "oRG50_oRG51" 1 0.530203376777892 0.0639028646579678 30
"5415" "oRG50_oRG51" 2 0.880411778133063 0.10252265291817 30
"5415" "oRG50_oRG51" 4 0.96776522058293 0.05193744371797 30
"5415" "oRG52_oRG53" 0 0 0 30
"5415" "oRG52_oRG53" 1 0.120204823830057 0.0214525135023646 30
"5415" "oRG52_oRG53" 2 0.105210529691722 0.0234359551952649 30
"5415" "oRG52_oRG53" 4 0.137102662572 0.0232375988789164 30
"4518-13B" "oRG50_oRG51" 0 0 NA 31
"4518-13B" "oRG50_oRG51" 1 0.99240157559466 0.0703757671167577 31
"4518-13B" "oRG50_oRG51" 2 0.996441441212652 0.0685215925266173 31
"4518-13B" "oRG50_oRG51" 4 0.967079990871683 0.0410873378456308 31
"4518-13B" "oRG52_oRG53" 0 0 NA 31
"4518-13B" "oRG52_oRG53" 1 0.0551735231316274 0.0113548167413195 31
"4518-13B" "oRG52_oRG53" 2 0.204592111036312 0.0230688067684087 31
"4518-13B" "oRG52_oRG53" 4 0.378204740245448 0.0371107207331136 31
"4518-13B" "oRG50_oRG51" 0 0 NA 32
"4518-13B" "oRG50_oRG51" 1 1.07176103569938 0.0879423534083193 32
"4518-13B" "oRG50_oRG51" 2 1.05439708071885 0.0460668840114368 32
"4518-13B" "oRG50_oRG51" 4 1.06394806279228 0.0464769912963754 32
"4518-13B" "oRG52_oRG53" 0 0 NA 32
"4518-13B" "oRG52_oRG53" 1 0.109676266038458 0.0171284798038948 32
"4518-13B" "oRG52_oRG53" 2 0.242481703201651 0.0233010617858083 32
"4518-13B" "oRG52_oRG53" 4 0.399679615571691 0.0454687980341586 32
"4518-13B" "oRG50_oRG51" 0 0 NA 33
"4518-13B" "oRG50_oRG51" 1 0.813729076841254 0.162426802573045 33
"4518-13B" "oRG50_oRG51" 2 0.920982278971892 0.138764750737566 33
"4518-13B" "oRG50_oRG51" 4 0.886392179447181 0.107993304415092 33
"4518-13B" "oRG52_oRG53" 0 0 NA 33
"4518-13B" "oRG52_oRG53" 1 0.0747171912862704 0.0217978425337621 33
"4518-13B" "oRG52_oRG53" 2 0.126608769176165 0.0340543840919732 33
"4518-13B" "oRG52_oRG53" 4 0.252513055370699 0.0456371645227737 33
"4518-13B" "oRG50_oRG51" 0 0 NA 34
"4518-13B" "oRG50_oRG51" 1 1.03406667271361 0.11364434860804 34
"4518-13B" "oRG50_oRG51" 2 0.960977190273176 0.104884547684765 34
"4518-13B" "oRG50_oRG51" 4 0.944196556504955 0.12652510023477 34
"4518-13B" "oRG52_oRG53" 0 0 NA 34
"4518-13B" "oRG52_oRG53" 1 0.0475944276746998 0.00913367570865343 34
"4518-13B" "oRG52_oRG53" 2 0.16216142934313 0.0318325940219706 34
"4518-13B" "oRG52_oRG53" 4 0.354661269144977 0.0950818220939708 34
